Source,Headline,URL,Label
CNBCTV18 Main,IMD forecasts very heavy rain in Gangetic West Bengal till August 20,N/A,general
CNBCTV18 Main,Motorola Razr 50 Ultra Review: A refined take on a classic,N/A,general
CNBCTV18 Main,Nothing Phone (2a) Plus: A quirky smartphone with nostalgic flair,N/A,general
CNBCTV18 Main,Virat completes 16 years in international cricket: 'King Kohli''s records and achievements in Indian jersey,N/A,general
CNBCTV18 Main,INDIA bloc will not face any problem if Champai Soren joins BJP: Congress leader,N/A,general
CNBCTV18 Main,Several Jaipur hospitals receive email bomb threats,N/A,general
CNBCTV18 Main,FSSAI launches project to detect microplastics in food,N/A,general
CNBCTV18 Main,Farmer groups say impact of protests will be seen in Haryana Assembly polls,N/A,general
CNBCTV18 Main,"Delhi hit-and-run case: Mercedes car driver runs over cyclist, arrested",N/A,general
CNBCTV18 Main,"LIC agents earn ₹10,328 a month in Himachal, lowest among all states and UTs",N/A,general
CNBCTV18 Main,Israel strikes Gaza as Blinken tries to broker a ceasefire deal,N/A,general
CNBCTV18 Main,Transforming Assam's tea tourism: 34 tea gardens get sanction letters under development scheme,N/A,general
CNBCTV18 Main,"Russia launches third ballistic missile attack on Kyiv this month, Ukraine says",N/A,general
CNBCTV18 Main,"After winning silver at Paris Olympics, Neeraj Chopra confirms participation at Lausanne Diamond League",N/A,general
CNBCTV18 Main,Watch: Tourism minister Rohan Khaunte indulges in white water rafting to promote 'Goa beyond beaches',N/A,general
CNBCTV18 Main,EAM Jaishankar calls on Crown Prince of Kuwait to discuss bilateral ties,N/A,general
CNBCTV18 Main,"10 unhealthy foods you should reduce eating, says WHO",N/A,general
CNBCTV18 Main,Home Ministry asks states to provide two-hourly situation report over doctors' protest,N/A,general
CNBCTV18 Main,Wayanad landslide: CCTV visuals throw light on horrors of tragedy,N/A,general
CNBCTV18 Main,Diego Simeone backs Julian Alvarez to achieve great things at Atletico Madrid,N/A,general
CNBCTV18 Main,Manchester City brush aside Chelsea by 2-0 to make strong start to Premier League defence,N/A,general
CNBCTV18 Main,These two key New Zealand players opt out of central contract to focus on franchise cricket,N/A,general
CNBCTV18 Main,Barcelona expect holding on to Ilkay Gundogan for another season despite transfer rumours,N/A,general
CNBCTV18 Main,"Brightcom Group to apply for trading suspension revocation with BSE, NSE post these steps",N/A,stocks
CNBCTV18 Main,"Trade Setup for August 19: Nifty set to reclaim 25,000 after the Friday breakout?",N/A,general
CNBCTV18 Main,West Indies derive confidence from young guns despite 1-0 series loss to South Africa,N/A,general
CNBCTV18 Main,Share Market Live,N/A,stocks
CNBCTV18 Main,NSE Closing Bell,N/A,general
CNBCTV18 Main,Markets Today Talk Back,N/A,stocks
CNBCTV18 Main,India Business Hour & India Business Hour Plus,N/A,general
CNBCTV18 Main,Where Are The Country's Top Fund Managers Deploying Their Money? | Diwali Masterclass | CNBC TV18,N/A,stocks
CNBCTV18 Main,Stay With Low Leverage & High Dividend-Paying Cos: Diwali Masterclass By ICICI Pru's S Naren,N/A,stocks
CNBCTV18 Main,Top Investing Strategies For SAMVAT 2080 | Nilesh Shah | S Naren | Mihir Vora | Diwali Masterclass,N/A,stocks
India-Express,"SC takes suo motu cognisance of Kolkata rape-murder case, CJI-led bench to hold hearing on Tuesday",https://indianexpress.com/article/cities/kolkata/doctors-protest-live-updates-kolkata-rape-murder-case-mamata-banerjee-nationwide-strike-ima-9518668/,general
India-Express,🇮🇳 I-Day SALE,https://indianexpress.com/subscribe/,general
India-Express,Health & Wellness,https://indianexpress.com/section/health-wellness/,general
India-Express,Indian Coast Guard Director General Rakesh Pal dies of heart attack,https://indianexpress.com/article/india/indian-coast-guard-director-general-rakesh-pal-dies-9521035/,general
India-Express,"Amid growing buzz over his ‘switch’ to BJP, JMM ex-CM Champai Soren says he is exploring 3 options",https://indianexpress.com/article/political-pulse/growing-buzz-switch-bjp-jmm-ex-cm-champai-soren-9520647/,stocks
India-Express,"Pune railway station flooded after heavy rain, passengers scramble to save luggage",https://indianexpress.com/article/cities/pune/pune-railway-station-flooded-after-heavy-rain-9520572/,general
India-Express,"Vandita Mishra writes: PM Modi’s I-Day speech, between the linesSubscriber Only",https://indianexpress.com/article/opinion/columns/pm-modi-independence-day-speech-between-the-lines-9521056/,general
India-Express,"Ashwini Ponnappa owes the world nothing—not a win, not an invoiceSubscriber Only",https://indianexpress.com/article/sports/badminton/ashwini-ponnappa-owes-the-world-nothing-not-a-win-not-an-invoice-9520133/,general
India-Express,What makes Naruto a superhero for Indians?,https://indianexpress.com/article/express-sunday-eye/what-makes-naruto-a-superhero-for-indians-heres-why-manga-and-anime-are-sweeping-across-generations-9520079/,general
India-Express,Vedaa movie review: Sharvari breaks the mould,https://indianexpress.com/article/entertainment/movie-review/vedaa-movie-review-john-abraham-slice-and-dice-sharvari-breaks-the-mould-9515366/,general
India-Express,What Nature has in its arsenal to wipe out mankind,https://indianexpress.com/article/express-sunday-eye/nature-arsenal-out-mankind-floods-climate-change-9513703/,general
India-Express,Darwin Prakash on using singing to get away from studies,https://indianexpress.com/article/express-sunday-eye/singing-is-what-i-used-to-do-to-get-away-from-studies-darwin-prakash-9517766/,general
India-Express,Younger Indians are choosing lab-grown diamonds,https://indianexpress.com/article/express-sunday-eye/younger-indians-are-choosing-lab-grown-diamonds-over-mined-ones-9517793/,general
India-Express,India That is Bharat: An Introduction to the Constitutional Debates,https://indianexpress.com/article/express-sunday-eye/india-that-is-bharat-an-introduction-to-the-constitutional-debates-discusses-issues-that-still-resonate-9519234/,general
India-Express,Books to read: After the dust settled on Babri Masjid,https://indianexpress.com/article/express-sunday-eye/books-to-read-after-the-dust-settled-on-babri-masjid-9519236/,general
India-Express,The Union: Mark Wahlberg and Halle Berry deserve better,https://indianexpress.com/article/entertainment/hollywood/the-union-mark-wahlberg-and-halle-berry-deserve-better-than-this-netflix-release-9518786/,general
India-Express,‘Most readers only decide what to read from shortlists’: MG Vassanji,https://indianexpress.com/article/books-and-literature/shortlists-mg-vassanji-interview-books-9519125/,general
India-Express,"Horoscope Today, August 19, 2024: Check astrological prediction for Aries, Taurus and other signs",https://indianexpress.com/article/horoscope/horoscope-today-august-19-2024-check-astrological-prediction-for-aries-taurus-and-other-signs-9518886/,general
India-Express,Harris and Walz embark on a bus tour in Pennsylvania before the Democratic convention in Chicago,https://indianexpress.com/article/world/harris-and-walz-embark-on-a-bus-tour-in-pennsylvania-9521167/,general
India-Express,Volcano erupts after strong earthquake in Russia’s far east; scientists warn of potentially larger quake,https://indianexpress.com/article/world/volcano-erupts-after-earthquake-in-russias-scientists-warn-of-potentially-larger-quake-9521137/,general
India-Express,"Thunderstorms, moderate showers likely this week",https://indianexpress.com/article/cities/mumbai/thunderstorms-moderate-showers-likely-this-week-9521196/,general
India-Express,IIT Kharagpur celebrates its 74th Foundation Day,https://indianexpress.com/article/cities/kolkata/iit-kharagpur-celebrates-its-74th-foundation-day-9521178/,general
India-Express,Surat to get 5 more Suman schools,https://indianexpress.com/article/cities/ahmedabad/surat-to-get-5-more-suman-schools-9521183/,general
India-Express,Parents seek govt probe into safety of Mount Carmel School building,https://indianexpress.com/article/cities/ahmedabad/parents-seek-govt-probe-into-safety-of-mount-carmel-school-building-9521176/,general
India-Express,Why Pune is getting heavy in mid Aug,https://indianexpress.com/article/cities/pune/why-pune-is-getting-heavy-in-mid-aug-9521148/,general
India-Express,"2 detained after patient, relatives assault woman doctor at Sion Hospital",https://indianexpress.com/article/cities/mumbai/2-detained-after-patient-relatives-assault-woman-doctor-at-sion-hospital-9521154/,general
India-Express,"Homes of leprosy survivors inundated, PMC yet to act",https://indianexpress.com/article/cities/pune/homes-of-leprosy-survivors-inundated-pmc-yet-to-act-9521135/,general
India-Express,"UK govt to classify extreme misogyny as form of extremism, home secretary announces",https://indianexpress.com/article/world/uk-govt-to-classify-extreme-misogyny-as-form-of-extremism-home-secretary-announces-9521114/,general
India-Express,"Businessman loses Rs 13 lakh to fraudsters posing as Mumbai police officials, case lodged",https://indianexpress.com/article/cities/pune/businessman-loses-rs-13-lakh-to-fraudsters-posing-as-mumbai-police-officials-case-lodged-9521134/,general
India-Express,2 FIRs in Mumbai against Mahant Ramgiri Maharaj over derogatory remarks,https://indianexpress.com/article/cities/mumbai/2-firs-in-mumbai-against-mahant-ramgiri-maharaj-over-derogatory-remarks-9521124/,general
India-Express,Bridge gap between authorities and courts for smooth production of undertrials: Bombay HC,https://indianexpress.com/article/cities/mumbai/bridge-gap-between-authorities-and-courts-for-smooth-production-of-undertrials-bombay-hc-9521118/,general
India-Express,FIR lodged over cop’s son firing bullet  from revolver as video surfaces 3 yrs later,https://indianexpress.com/article/cities/pune/fir-lodged-over-cops-son-firing-bullet-from-revolver-as-video-surfaces-3-yrs-later-9521113/,stocks
India-Express,"After 4 Ladki Bahin beneficiaries get Rs 3,000, banks deduct entire amount: BJP leader",https://indianexpress.com/article/cities/pune/ladki-bahin-scheme-beneficiaries-monthly-stipend-seema-savale-9521108/,general
India-Express,"Ukraine destroys second bridge in Russia’s Kursk region, intends to seek hold in territory",https://indianexpress.com/article/world/ukraine-destroys-second-bridge-in-russias-kursk-region-9521030/,general
India-Express,Kolkata Doctor Death Case: Dr. Sandip Ghosh Named Principal Of...,https://indianexpress.com/videos/news-video/kolkata-doctor-death-case-dr-sandip-ghosh-named-principal-of-cnmc-after-rg-kar-resignation/,general
India-Express,"Donald Trump Claims Joe Biden's Exit Was A 'Coup,' Slams...",https://indianexpress.com/videos/international-video/donald-trump-claims-joe-bidens-exit-was-a-coup-slams-kamala-harris-in-controversial-interview/,general
India-Express,Paris Olympics 2024 Concludes with Star-Studded Closing Ceremony; India Secures Six Medals,https://indianexpress.com/videos/explained-video/paris-olympics-2024-concludes-with-star-studded-closing-ceremony-india-secures-six-medals-2/,general
India-Express,"Arshad Nadeem, Pakistan's Olympic Star Will Receive A Buffalo As...",https://indianexpress.com/videos/news-video/arshad-nadeem-pakistans-olympic-star-will-receive-a-buffalo-as-gift-arshad-nadeem-welcome/,general
India-Express,"Hindenburg Report Explained: What Hindenburg Says About Adani Group, SEBI Chief",https://indianexpress.com/videos/explained-video/hindenburg-report-explained-what-hindenburg-says-about-adani-group-sebi-chief/,general
India-Express,"Bangladesh PM Sheikh Hasina Resigns Amid Protests Over Job Quota Reforms, Leaves for India",https://indianexpress.com/videos/international-video/bangladesh-pm-sheikh-hasina-resigns-amid-protests-over-job-quota-reforms-leaves-for-india/,general
India-Express,Sheikh Hasina: Bangladesh's Titan Of Change Or Authoritarian Leader?,https://indianexpress.com/videos/international-video/sheikh-hasina-bangladeshs-titan-of-change-or-authoritarian-leader/,general
India-Express,Watch: Visuals Emerge From Kullu Building Collapse; 36 Missing After...,https://indianexpress.com/videos/news-video/watch-visuals-emerge-from-kullu-building-collapse-36-missing-after-cloudbursts-in-himachal-pradesh/,general
India-Express,Budget 2024 Live: FM Sitharaman Presents Union Budget 2024 |...,https://indianexpress.com/videos/news-video/budget-2024-live-fm-sitharaman-presents-union-budget-2024-nirmala-sitharaman-live-budget-session/,general
India-Express,UGC NET Admit Card (Out) 2024 Live Updates: Hall tickets out at ugcnet.nta.ac.in8 hours ago,https://indianexpress.com/article/education/ugc-net-admit-card-2024-live-updates-nta-ugc-net-hall-ticket-june-exam-released-ugcnet-nta-ac-in-9519156/,general
India-Express,Delhi News Live Updates: Multiple hospitals across city receive bomb threat; no suspicious objects found10 hours ago,https://indianexpress.com/article/cities/delhi/delhi-news-live-updates-aap-weather-traffic-9518759/,general
India-Express,Vinesh Phogat India Arrival Highlights: Wrestler felicitated at her village in Balali16 hours ago,https://indianexpress.com/article/sports/sport-others/vinesh-phogat-india-arrival-live-updates-paris-olympics-2024-9518375/,general
India-Express,"70th National Film Awards 2024 Announcement Live Updates: Aattam declared Best Film; Rishab Shetty, Nithya Menen, Mansi Parekh win acting honours2 days ago",https://indianexpress.com/article/entertainment/bollywood/70th-national-film-awards-2024-announcement-live-updates-winners-list-9517355/,general
India-Express,🇮🇳 I-Day SALE,https://indianexpress.com/subscribe/,general
India-Express,Health & Wellness,https://indianexpress.com/section/health-wellness/,general
India-Express,Mobile & Tabs,https://indianexpress.com/section/technology/mobile-tabs/,general
India-Express,Food & Wine,https://indianexpress.com/section/lifestyle/food-wine/,general
India-Express,Health and Wellness,https://indianexpress.com/section/health-wellness/,general
India-Express,Buy All-Access Plan,https://indianexpress.com/subscribe/all-access/,stocks
India-Express,Why Subscribe Indian Express,https://indianexpress.com/why-indian-express/,general
India-Express,Buy Digital Premium,https://indianexpress.com/subscribe/premium/,stocks
India-Express,Subscribe To The Indian Express,https://indianexpress.com/subscribe/,general
India-Express,Indian Express subscription UPSC offer,https://indianexpress.com/article/what-is/indian-express-upsc-special-package-with-magazine-offers-discount-9317391/,general
India-Express,Income Tax Calculator,https://indianexpress.com/income-tax-calculator/,general
India-Express,"Homes of leprosy survivors inundated, PMC yet to act",https://indianexpress.com/article/cities/pune/homes-of-leprosy-survivors-inundated-pmc-yet-to-act-9521135/,general
India-Express,"UK govt to classify extreme misogyny as form of extremism, home secretary announces",https://indianexpress.com/article/world/uk-govt-to-classify-extreme-misogyny-as-form-of-extremism-home-secretary-announces-9521114/,general
India-Express,"Businessman loses Rs 13 lakh to fraudsters posing as Mumbai police officials, case lodged",https://indianexpress.com/article/cities/pune/businessman-loses-rs-13-lakh-to-fraudsters-posing-as-mumbai-police-officials-case-lodged-9521134/,general
India-Express,2 FIRs in Mumbai against Mahant Ramgiri Maharaj over derogatory remarks,https://indianexpress.com/article/cities/mumbai/2-firs-in-mumbai-against-mahant-ramgiri-maharaj-over-derogatory-remarks-9521124/,general
India-Express,Bridge gap between authorities and courts for smooth production of undertrials: Bombay HC,https://indianexpress.com/article/cities/mumbai/bridge-gap-between-authorities-and-courts-for-smooth-production-of-undertrials-bombay-hc-9521118/,general
India-Express,FIR lodged over cop’s son firing bullet  from revolver as video surfaces 3 yrs later,https://indianexpress.com/article/cities/pune/fir-lodged-over-cops-son-firing-bullet-from-revolver-as-video-surfaces-3-yrs-later-9521113/,stocks
India-Express,"After 4 Ladki Bahin beneficiaries get Rs 3,000, banks deduct entire amount: BJP leader",https://indianexpress.com/article/cities/pune/ladki-bahin-scheme-beneficiaries-monthly-stipend-seema-savale-9521108/,general
India-Express,"Ukraine destroys second bridge in Russia’s Kursk region, intends to seek hold in territory",https://indianexpress.com/article/world/ukraine-destroys-second-bridge-in-russias-kursk-region-9521030/,general
India-Express,2 held for creating fake website of MHADA ahead of lottery,https://indianexpress.com/article/cities/mumbai/2-held-for-creating-fake-website-of-mhada-ahead-of-lottery-9521100/,general
India-Express,"Teenager dies after outdoor unit of AC falls on him in Karol Bagh, friend injured",https://indianexpress.com/article/cities/delhi/teenager-dies-after-outdoor-unit-of-ac-falls-on-him-in-karol-bagh-friend-injured-9521097/,general
India-Express,4 arrested after woman dies following botched abortion in Jewar: Police,https://indianexpress.com/article/cities/delhi/4-arrested-after-woman-dies-following-botched-abortion-in-jewar-police-9521090/,general
India-Express,Mumbai Confidential: Damp Squib,https://indianexpress.com/article/mumbai-confidential/mumbai-confidential-damp-squib-9521079/,general
India-Express,Ninja-style obstacle course is how (Modern) Pentathlon will be different at Los Angeles 2028 – and why it will become more accessible,https://indianexpress.com/article/sports/sport-others/pentathlon-los-angeles-2028-olympics-explained-9521072/,general
India-Express,"BJP workers blame CPI(M) for party activist’s death; burn tyres, block highway in Tripura",https://indianexpress.com/article/india/bjp-workers-blame-cpim-party-activists-death-burn-tyres-block-highway-tripura-9521074/,stocks
India-Express,IFCI cheating case: Mumbai court says valuer abetted Mehul Choksi in giving inflated value of jewellery,https://indianexpress.com/article/cities/mumbai/ifci-cheating-case-mumbai-court-valuer-abetted-mehul-choksi-inflated-value-jewellery-9521071/,general
India-Express,No injustice should be done to any candidate: UP CM Yogi Adityanath on HC order in teacher recruitment case,https://indianexpress.com/article/india/up-cm-on-hc-order-in-teacher-recruitment-case-9521055/,general
India-Express,"The Indian Express website has been rated GREEN for its credibility and trustworthiness by Newsguard, a global service that rates news sources for their journalistic standards.",N/A,general
India-Express,The Indian Express,https://indianexpress.com/,general
India-Express,The Financial Express,https://www.financialexpress.com/,general
India-Express,26/11 Stories of Strength,https://indianexpress.com/26-11/,general
India-Express,Ramnath Goenka Excellence in Journalism Awards,https://rngfoundation.com/awards/,general
India-Express,Online Classes for Kids,https://eureka.indianexpress.com/,general
India-Express,Light House Journalism,https://www.lighthousejournalism.com/,general
India-Express,Compare Term Insurance,https://www.myinsuranceclub.com/life-insurance/term-insurance/,general
India-Express,Advertise with Us,https://expressgroup.indianexpress.com/advertise.html,general
India-Express,Statutory provisions on reporting (sexual offenses),https://indianexpress.com/article/what-is/what-is-the-protection-of-children-from-sexual-offences-act-2012/,general
India-Express,This website follows the DNPA’s code of conduct,https://indianexpress.com/article/india/code-of-ethics-for-digital-news-websites-6758543/,general
India-Today-business,ITR refund scam: Income Tax Department alerts taxpayers. Check details,https://www.indiatoday.in/business/business/story/itr-refund-scam-income-tax-department-issues-warning-alerts-taxpayers-check-details-2583418-2024-08-16,stocks
India-Today-business,IMF's Gita Gopinath shares key reforms India needs for economic growth,https://www.indiatoday.in/business/business/story/imfs-gita-gopinath-shares-key-reforms-india-needs-for-economic-growth-2583402-2024-08-16,stocks
India-Today-business,"Sensex, Nifty end higher to snap two-week losing streak; Wipro gains 4%",https://www.indiatoday.in/business/business/story/market-closing-bell-sensex-nifty-end-higher-to-snap-two-week-losing-streak-wipro-gains-4-percent-2583342-2024-08-16,general
India-Today-business,Starbucks' new CEO lands big payday: Here's how much he will earn,https://www.indiatoday.in/business/business/story/starbucks-new-ceo-brian-niccol-salary-lands-big-payday-heres-how-much-he-will-earn-2583324-2024-08-16,general
India-Today-business,Ola Electric stock up 20% since IPO listing. Will it keep gaining?,https://www.indiatoday.in/business/business/story/ola-electric-stock-up-20-percent-since-ipo-listing-hsbc-rating-should-you-invest-2583290-2024-08-16,stocks
India-Today-business,"Sensex zooms 1,000 points, Nifty climbs over 24,400 in market rally",https://www.indiatoday.in/business/business/story/sensex-nifty-gain-markets-rally-us-inflation-2583064-2024-08-16,stocks
India-Today-business,India's economic growth better than expectations: IMF's Gita Gopinath,https://www.indiatoday.in/business/business/video/gita-gopinath-imf-on-indian-economy-private-consumption-bangladesh-turmoil-2583051-2024-08-16,stocks
India-Today-business,India to become 3rd largest economy by 2027: IMF's Gita Gopinath to India Today,https://www.indiatoday.in/business/business/story/indias-growth-better-than-expected-to-become-3rd-largest-economy-by-2027-imfs-gita-gopinath-2583039-2024-08-16,stocks
India-Today-business,Explained: Why Hindustan Zinc shares fell 8% today,https://www.indiatoday.in/business/business/story/explained-why-hindustan-zinc-shares-fell-8-percent-today-vedanta-offer-for-sale-2583020-2024-08-16,stocks
India-Today-business,Explained: Why Ola Electric shares gained 16% in early trade today,https://www.indiatoday.in/business/business/story/why-ola-electric-shares-gained-16-percent-in-today-ev-bike-launch-should-you-buy-hsbc-rating-2582996-2024-08-16,stocks
India-Today-business,Saraswati Saree Depot IPO allotment: Step-by-step guide to check status,https://www.indiatoday.in/business/business/story/saraswati-saree-depot-ipo-allotment-step-by-step-guide-to-check-status-gmp-subscription-2582821-2024-08-16,stocks
India-Today-business,"Sensex, Nifty open higher driven by IT stocks, TCS gains 2%",https://www.indiatoday.in/business/business/story/market-opening-sensex-nifty-open-higher-driven-by-it-stocks-hdfc-bank-shares-falls-2-percent-2582973-2024-08-16,stocks
India-Today-business,Finance ministry to review GST rates on digital news subscription: Sources,https://www.indiatoday.in/business/business/story/finance-ministry-to-review-gst-rates-on-digital-news-subscription-sources-54th-gst-council-meeting-2582813-2024-08-15,general
India-Today-business,"ITR refund: Which return gets processed quickest, ITR-1, ITR-2, or ITR-3?",https://www.indiatoday.in/business/business/story/itr-refund-which-return-gets-processed-quickest-itr-1-itr-2-itr-3-income-tax-2582736-2024-08-15,stocks
India-Today-business,"Cisco to cut 7% of global workforce as it shifts focus to AI, cybersecurity",https://www.indiatoday.in/business/business/story/cisco-layoff-to-cut-7-percent-of-global-workforce-as-it-shifts-focus-to-ai-cybersecurity-2582676-2024-08-15,general
India-Today-business,SBI raises lending rate by 10 basis points. Will loans get costlier?,https://www.indiatoday.in/business/business/story/sbi-state-bank-of-india-raises-lending-rate-by-10-basis-points-chek-details-will-loans-get-costlier-2582629-2024-08-15,general
India-Today-business,Suzlon Energy shares fall 9% from 52-week high: Is it time to buy?,https://www.indiatoday.in/business/business/story/suzlon-energy-shares-fall-9-percent-from-52-week-high-time-to-buy-analyst-view-outlook-2582612-2024-08-15,stocks
India-Today-business,PM Modi meets Foxconn chairman Young Liu to boost India's tech investments,https://www.indiatoday.in/business/business/story/pm-modi-meets-foxconn-chairman-young-liu-boost-indias-tech-investments-discuss-ai-semiconductors-2582588-2024-08-15,stocks
India-Today-business,Mars to acquire Pringles maker Kellanova in $36 billion all-cash deal: Report,https://www.indiatoday.in/business/business/story/mars-to-acquire-pringles-maker-kellanova-in-36-all-cash-billion-deal-report-2582187-2024-08-14,general
India-Today-business,"Sensex, Nifty close marginally higher as IT stocks gain",https://www.indiatoday.in/business/business/story/market-closing-bell-sensex-nifty-close-marginally-higher-buoyed-by-gain-in-it-stocks-tcs-hcl-infosys-2582122-2024-08-14,stocks
India-Today,Union Minister welcomes 'tiger' Champai Soren to NDA amid buzz over party switch,https://www.indiatoday.in//india/story/champai-soren-nda-jitan-ram-manjhi-bjp-jharkhand-jmm-hemant-soren-2584321-2024-08-18,general
India-Today,'Running mafia-like operation': Big allegations by Dr Sandip Ghosh's ex-colleagues,https://www.indiatoday.in//india/story/dr-sandip-ghosh-rg-kar-kolkata-doctor-rape-muder-protests-2584282-2024-08-18,general
India-Today,"Rakesh Pal, Indian Coast Guard Director General, dies of heart attack",https://www.indiatoday.in//india/story/rakesh-pal-director-general-indian-coast-guard-heart-attack-dies-2584292-2024-08-18,general
India-Today,Keshav Maurya praises Yogi Adityanath amid rift speculations: The best among all,https://www.indiatoday.in//india/story/up-bjp-keshav-maurya-praises-yogi-adityanath-best-cm-modi-double-engine-2584302-2024-08-18,general
India-Today,Watch: JD Vance uses analogy involving Jeffery Epstein to attack Kamala Harris,https://www.indiatoday.in//world/us-news/story/jd-vance-kamala-harris-jeffrey-epstein-sex-offender-fox-news-show-donald-trump-2584339-2024-08-19,general
India-Today,"Champai Soren amid BJP switch buzz: 'Was insulted, felt like I didn't exist'",https://www.indiatoday.in//india/story/champai-soren-bjp-switch-buzz-big-statement-3-options-hemant-soren-jmm-jharkhand-2584250-2024-08-18,general
India-Today,"Kolkata rape-murder victim's body cremated in haste, claims father",https://www.indiatoday.in//india/story/kolkata-doctor-rape-murder-victim-body-cremate-father-rg-kar-hospital-mamata-banerjee-bengal-2584240-2024-08-18,general
India-Today,Jharkhand Mukti Morcha takes dig at BJP over Champai Soren switch speculations,https://www.indiatoday.in//india/story/jharkhand-mukti-morcha-dig-bjp-champai-soren-switch-speculations-hemant-soren-party-2584345-2024-08-19,general
India-Today,"Delhi teen dies after AC falls on head from 2nd floor, accident caught on camera",https://www.indiatoday.in//cities/delhi/story/delhi-boy-dies-ac-falls-on-him-karol-bagh-friend-injured-police-2584297-2024-08-18,general
India-Today,Top 10 Places to Visit in Gujarat During the Monsoon,https://www.indiatoday.in//impact-feature/story/top-10-places-to-visit-in-gujarat-during-the-monsoon-2582704-2024-08-15,general
India-Today,Centre's Congress 'hypocrisy' jab after Rahul Gandhi attacks lateral entry push,https://www.indiatoday.in//india/story/upsc-lateral-entry-push-recruitment-ashwini-vaishnav-rahul-gandhi-congress-mallikarjun-kharge-2584334-2024-08-18,general
India-Today,Kolkata rape victim's father attacks Mamata Banerjee: 'Why the duplicity?',https://www.indiatoday.in//india/story/kolkata-doctor-murder-rape-victim-father-mamata-banerjee-bengal-rg-kar-hospital-cbi-2584172-2024-08-18,general
India-Today,"Flower seller forced to buy iPhone for son as he goes on hunger strike, Internet angry",https://www.indiatoday.in//trending-news/story/flower-seller-son-goes-on-hunger-strike-to-buy-iphone-internet-slams-him-2584223-2024-08-18,stocks
India-Today,"Telangana girl seeks help to perform mother's last rites, KTR responds",https://www.indiatoday.in//india/telangana/story/telangana-young-girl-begging-perform-mother-last-rites-kt-rama-rao-brs-leader-2584341-2024-08-19,general
India-Today,Air India on assault of crew member at London hotel: 'Deeply anguished',https://www.indiatoday.in//india/story/air-india-female-crew-member-assault-london-hotel-statement-2584290-2024-08-18,general
India-Today,Bengaluru college student allegedly raped by biker who gave her lift,https://www.indiatoday.in//cities/bengaluru/story/bengaluru-rape-woman-lift-from-biker-sexually-assaulted-police-2584151-2024-08-18,general
India-Today,Khushi Kapoor admits to getting nose job and lip fillers as she reacts to old video,https://www.indiatoday.in//movies/celebrities/story/khushi-kapoor-admits-to-getting-nose-job-and-lip-fillers-as-she-reacts-to-old-video-2584274-2024-08-18,general
India-Today,"Supreme Court takes note of Kolkata rape-murder, hearing on Tuesday",https://www.indiatoday.in//law/story/supreme-court-kolkata-rape-murder-trainee-doctor-hearing-rg-kar-hospital-2584189-2024-08-18,general
India-Today,Malayalam actor Mohanlal hospitalised due to breathing issues,https://www.indiatoday.in//movies/regional-cinema/story/malayalam-actor-mohanlal-hospital-breathing-issues-kochi-viral-respiratory-infection-2584122-2024-08-18,general
India-Today,34-year-old AIIMS doctor dies of suspected drug overdose in Delhi,https://www.indiatoday.in//cities/delhi/story/aiims-delhi-doctor-dies-suicide-police-gujarat-2584278-2024-08-18,general
India-Today,How grocers' itch made Indian food win over American kitchens,https://www.indiatoday.in//sunday-special/story/indian-grocery-stores-us-patel-brothers-india-bazaar-indian-spices-groceries-loved-by-americans-chef-vikas-khanna-2552300-2024-08-18,general
India-Today,Question Time: Weekly News Quiz,https://www.indiatoday.in/interactive/quiz/entertainment/weekly-news-quiz-sports-business-entertainment-politics-417-16-08-2024,general
India-Today,Arshad Warsi says Prabhas was like a 'joker' in 'Kalki',https://www.indiatoday.in//movies/celebrities/story/arshad-warsi-prabhas-looks-joker-in-kalki-2898-ad-why-do-filmmakers-do-this-nag-ashwin-2584214-2024-08-18,general
India-Today,"Rival football fans, united for Kolkata rape-murder protest, lathicharged by cops",https://www.indiatoday.in//india/story/east-bengal-mohun-bagan-football-fans-justice-kolkata-rape-victim-lathicharge-police-salt-lake-durand-cup-2584234-2024-08-18,general
India-Today,India Today Podcasts,https://podcasts.indiatoday.in/,general
India-Today,WHAT’S HAPPENING IN,N/A,general
India-Today,"Lilly Colins jumps into the pool during party, Ashley Park joins her",https://www.indiatoday.in//movies/celebrities/story/lilly-colins-jumps-into-the-pool-during-party-ashley-park-joins-emily-in-paris-season-4-2584287-2024-08-18,general
India-Today,Pics: Eka Lakhani-Ravi Bhagchandka's engagement party,https://www.indiatoday.in//movies/celebrities/photo/eka-lakhani-ravi-bhagchandka-engagement-party-aditi-rao-hydari-siddharth-nithya-menen-attend-2584280-2024-08-18,general
India-Today,Khushi Kapoor admits to getting nose job and lip fillers as she reacts to old video,https://www.indiatoday.in//movies/celebrities/story/khushi-kapoor-admits-to-getting-nose-job-and-lip-fillers-as-she-reacts-to-old-video-2584274-2024-08-18,general
India-Today,'The Tyrant' Review: Kim Seon-ho shines bright in this intense thriller,https://www.indiatoday.in//television/web-series/story/the-tyrant-review-kim-seonho-shines-bright-in-this-intense-thriller-2584262-2024-08-18,general
India-Today,"Can India be a global giant | Nothing But The Truth, S2, Ep 53",https://podcasts.indiatoday.in/news/nothing-but-the-truth/can-india-be-a-global-giant-nothing-but-the-truth-s2-ep-53-1073031-2024-08-16?utm_source=it,general
